Planet Id,Region Id,Constellation Id,System Id,Planet Name,Planet Type Id
40277621,10000055,20000641,30004387,313I-B V,1
40277624,10000055,20000641,30004387,313I-B VI,1
40277626,10000055,20000641,30004387,313I-B VII,4
40277652,10000055,20000641,30004388,EQI2-2 I,5
40277654,10000055,20000641,30004388,EQI2-2 II,2
40277656,10000055,20000641,30004388,EQI2-2 III,2
40277658,10000055,20000641,30004388,EQI2-2 IV,3
40277661,10000055,20000641,30004388,EQI2-2 V,4
40277665,10000055,20000641,30004388,EQI2-2 VI,4
40277683,10000055,20000641,30004388,EQI2-2 VII,4
40277703,10000055,20000641,30004388,EQI2-2 VIII,6
40277709,10000055,20000641,30004388,EQI2-2 IX,6
40277735,10000055,20000641,30004389,Q-4DEC I,5
40277736,10000055,20000641,30004389,Q-4DEC II,2
40277739,10000055,20000641,30004389,Q-4DEC III,2
40277741,10000055,20000641,30004389,Q-4DEC IV,3
40277744,10000055,20000641,30004389,Q-4DEC V,4
40277762,10000055,20000641,30004389,Q-4DEC VI,4
40277766,10000055,20000641,30004389,Q-4DEC VII,4
40277783,10000055,20000641,30004389,Q-4DEC VIII,6
40277789,10000055,20000642,30004390,3F-JZF I,2
40277790,10000055,20000642,30004390,3F-JZF II,5
40277791,10000055,20000642,30004390,3F-JZF III,2
40277793,10000055,20000642,30004390,3F-JZF IV,1
40277795,10000055,20000642,30004390,3F-JZF V,1
40277798,10000055,20000642,30004390,3F-JZF VI,1
40277801,10000055,20000642,30004390,3F-JZF VII,2
40277804,10000055,20000642,30004390,3F-JZF VIII,4
40277810,10000055,20000642,30004390,3F-JZF IX,4
40277815,10000055,20000642,30004391,5-0WB9 I,2
40277816,10000055,20000642,30004391,5-0WB9 II,5
40277818,10000055,20000642,30004391,5-0WB9 III,2
40277819,10000055,20000642,30004391,5-0WB9 IV,7
40277821,10000055,20000642,30004391,5-0WB9 V,2
40277822,10000055,20000642,30004391,5-0WB9 VI,7
40277824,10000055,20000642,30004391,5-0WB9 VII,4
40277832,10000055,20000642,30004391,5-0WB9 VIII,2
40277836,10000055,20000642,30004391,5-0WB9 IX,2
40277841,10000055,20000642,30004392,W-4FA9 I,2
40277842,10000055,20000642,30004392,W-4FA9 II,5
40277843,10000055,20000642,30004392,W-4FA9 III,2
40277845,10000055,20000642,30004392,W-4FA9 IV,7
40277847,10000055,20000642,30004392,W-4FA9 V,4
40277860,10000055,20000642,30004392,W-4FA9 VI,4
40277869,10000055,20000642,30004392,W-4FA9 VII,4
40277884,10000055,20000642,30004392,W-4FA9 VIII,4
40277906,10000055,20000642,30004392,W-4FA9 IX,2
40277911,10000055,20000642,30004393,1IX-C0 I,5
40277912,10000055,20000642,30004393,1IX-C0 II,2
40277913,10000055,20000642,30004393,1IX-C0 III,2
40277914,10000055,20000642,30004393,1IX-C0 IV,5
40277915,10000055,20000642,30004393,1IX-C0 V,1
40277917,10000055,20000642,30004393,1IX-C0 VI,7
40277921,10000055,20000642,30004393,1IX-C0 VII,2
40277925,10000055,20000642,30004393,1IX-C0 VIII,4
40277940,10000055,20000642,30004393,1IX-C0 IX,7
40277943,10000055,20000642,30004393,1IX-C0 X,4
40277959,10000055,20000642,30004393,1IX-C0 XI,2
40277964,10000055,20000642,30004393,1IX-C0 XII,2
40277968,10000055,20000642,30004393,1IX-C0 XIII,3
40277974,10000055,20000642,30004394,2B7A-3 I,5
40277975,10000055,20000642,30004394,2B7A-3 II,5
40277977,10000055,20000642,30004394,2B7A-3 III,5
40277978,10000055,20000642,30004394,2B7A-3 IV,2
40277980,10000055,20000642,30004394,2B7A-3 V,2
40277982,10000055,20000642,30004394,2B7A-3 VI,1
40277985,10000055,20000642,30004394,2B7A-3 VII,4
40277994,10000055,20000642,30004394,2B7A-3 VIII,2
40277997,10000055,20000642,30004394,2B7A-3 IX,2
40278003,10000055,20000642,30004395,PUWL-4 I,2
40278004,10000055,20000642,30004395,PUWL-4 II,3
40278006,10000055,20000642,30004395,PUWL-4 III,1
40278009,10000055,20000642,30004395,PUWL-4 IV,3
40278010,10000055,20000642,30004395,PUWL-4 V,1
40278014,10000055,20000642,30004395,PUWL-4 VI,1
40278018,10000055,20000642,30004396,Y-1918 I,5
40278019,10000055,20000642,30004396,Y-1918 II,7
40278021,10000055,20000642,30004396,Y-1918 III,8
40278023,10000055,20000642,30004396,Y-1918 IV,5
40278025,10000055,20000642,30004396,Y-1918 V,4
40278030,10000055,20000642,30004396,Y-1918 VI,1
40278033,10000055,20000642,30004396,Y-1918 VII,7
40278038,10000055,20000642,30004396,Y-1918 VIII,4
40278047,10000055,20000642,30004396,Y-1918 IX,1
40278050,10000055,20000642,30004396,Y-1918 X,4
40278074,10000055,20000643,30004397,9-B1DS I,2
40278076,10000055,20000643,30004397,9-B1DS II,2
40278078,10000055,20000643,30004397,9-B1DS III,5
40278080,10000055,20000643,30004397,9-B1DS IV,3
40278082,10000055,20000643,30004397,9-B1DS V,3
40278085,10000055,20000643,30004397,9-B1DS VI,7
40278088,10000055,20000643,30004397,9-B1DS VII,1
40278093,10000055,20000643,30004397,9-B1DS VIII,4
40278111,10000055,20000643,30004397,9-B1DS IX,4
40278127,10000055,20000643,30004397,9-B1DS X,5
40278129,10000055,20000643,30004397,9-B1DS XI,4
40278163,10000055,20000643,30004398,ME-4IU I,8
40278165,10000055,20000643,30004398,ME-4IU II,2
40278167,10000055,20000643,30004398,ME-4IU III,7
40278170,10000055,20000643,30004398,ME-4IU IV,2
40278171,10000055,20000643,30004398,ME-4IU V,1
40278173,10000055,20000643,30004398,ME-4IU VI,2
40278176,10000055,20000643,30004398,ME-4IU VII,4
40278207,10000055,20000643,30004398,ME-4IU VIII,4
40278215,10000055,20000643,30004398,ME-4IU IX,4
40278224,10000055,20000643,30004399,BU-IU4 I,2
40278225,10000055,20000643,30004399,BU-IU4 II,2
40278226,10000055,20000643,30004399,BU-IU4 III,5
40278228,10000055,20000643,30004399,BU-IU4 IV,1
40278230,10000055,20000643,30004399,BU-IU4 V,2
40278233,10000055,20000643,30004399,BU-IU4 VI,3
40278237,10000055,20000643,30004399,BU-IU4 VII,4
40278242,10000055,20000643,30004399,BU-IU4 VIII,2
40278248,10000055,20000643,30004400,I-7JR4 I,2
40278250,10000055,20000643,30004400,I-7JR4 II,2
40278252,10000055,20000643,30004400,I-7JR4 III,5
40278254,10000055,20000643,30004400,I-7JR4 IV,2
40278256,10000055,20000643,30004400,I-7JR4 V,7
40278261,10000055,20000643,30004400,I-7JR4 VI,8
40278263,10000055,20000643,30004400,I-7JR4 VII,4
40278279,10000055,20000643,30004400,I-7JR4 VIII,4
40278301,10000055,20000643,30004400,I-7JR4 IX,7
40278305,10000055,20000643,30004400,I-7JR4 X,4
40278331,10000055,20000643,30004400,I-7JR4 XI,2
40278335,10000055,20000643,30004400,I-7JR4 XII,2
40278340,10000055,20000643,30004401,CH9L-K I,2
40278342,10000055,20000643,30004401,CH9L-K II,2
40278344,10000055,20000643,30004401,CH9L-K III,5
40278346,10000055,20000643,30004401,CH9L-K IV,2
40278349,10000055,20000643,30004401,CH9L-K V,4
40278354,10000055,20000643,30004401,CH9L-K VI,1
40278356,10000055,20000643,30004401,CH9L-K VII,4
40278377,10000055,20000643,30004401,CH9L-K VIII,1
40278381,10000055,20000643,30004401,CH9L-K IX,4
40278392,10000055,20000643,30004402,QYZM-W I,2
40278393,10000055,20000643,30004402,QYZM-W II,5
40278394,10000055,20000643,30004402,QYZM-W III,2
40278396,10000055,20000643,30004402,QYZM-W IV,5
40278397,10000055,20000643,30004402,QYZM-W V,2
40278401,10000055,20000643,30004402,QYZM-W VI,4
40278426,10000055,20000643,30004402,QYZM-W VII,4
40278438,10000055,20000643,30004402,QYZM-W VIII,4
40278477,10000055,20000643,30004402,QYZM-W IX,7
40278484,10000055,20000643,30004403,3KNA-N I,2
40278485,10000055,20000643,30004403,3KNA-N II,5
40278486,10000055,20000643,30004403,3KNA-N III,2
40278488,10000055,20000643,30004403,3KNA-N IV,5
40278490,10000055,20000643,30004403,3KNA-N V,2
40278494,10000055,20000643,30004403,3KNA-N VI,5
40278497,10000055,20000643,30004403,3KNA-N VII,4
40278513,10000055,20000643,30004403,3KNA-N VIII,4
40278533,10000055,20000643,30004403,3KNA-N IX,6
40278558,10000055,20000643,30004403,3KNA-N X,2
40278563,10000056,20000644,30004404,UD-VZW I,7
40278565,10000056,20000644,30004404,UD-VZW II,1
40278567,10000056,20000644,30004404,UD-VZW III,4
40278584,10000056,20000644,30004404,UD-VZW IV,4
40278606,10000056,20000644,30004404,UD-VZW V,4
40278629,10000056,20000644,30004404,UD-VZW VI,4
40278651,10000056,20000644,30004404,UD-VZW VII,4
40278684,10000056,20000644,30004404,UD-VZW VIII,2
40278688,10000056,20000644,30004405,3-YX2D I,2
40278690,10000056,20000644,30004405,3-YX2D II,7
40278692,10000056,20000644,30004405,3-YX2D III,2
40278693,10000056,20000644,30004405,3-YX2D IV,2
40278695,10000056,20000644,30004405,3-YX2D V,1
40278699,10000056,20000644,30004405,3-YX2D VI,1
40278702,10000056,20000644,30004405,3-YX2D VII,2
40278706,10000056,20000644,30004405,3-YX2D VIII,2
40278710,10000056,20000644,30004405,3-YX2D IX,1
40278713,10000056,20000644,30004405,3-YX2D X,4
40278747,10000056,20000644,30004406,V-TN6Q I,1
40278749,10000056,20000644,30004406,V-TN6Q II,4
40278760,10000056,20000644,30004406,V-TN6Q III,4
40278776,10000056,20000644,30004406,V-TN6Q IV,2
40278779,10000056,20000644,30004406,V-TN6Q V,4
40278804,10000056,20000644,30004406,V-TN6Q VI,6
40278809,10000056,20000644,30004406,V-TN6Q VII,2
40278813,10000056,20000644,30004406,V-TN6Q VIII,7
40278817,10000056,20000644,30004407,CFLF-P I,5
40278818,10000056,20000644,30004407,CFLF-P II,2
40278819,10000056,20000644,30004407,CFLF-P III,2
40278821,10000056,20000644,30004407,CFLF-P IV,2
40278823,10000056,20000644,30004407,CFLF-P V,2
40278825,10000056,20000644,30004407,CFLF-P VI,8
40278826,10000056,20000644,30004407,CFLF-P VII,1
40278829,10000056,20000644,30004407,CFLF-P VIII,7
40278836,10000056,20000644,30004407,CFLF-P IX,4
40278855,10000056,20000644,30004407,CFLF-P X,4
40278881,10000056,20000644,30004407,CFLF-P XI,4
40278887,10000056,20000644,30004408,QBH5-F I,8
40278889,10000056,20000644,30004408,QBH5-F II,5
40278890,10000056,20000644,30004408,QBH5-F III,4
40278894,10000056,20000644,30004408,QBH5-F IV,4
40278912,10000056,20000644,30004408,QBH5-F V,4
40278928,10000056,20000644,30004408,QBH5-F VI,6
40278940,10000056,20000644,30004408,QBH5-F VII,6
40278944,10000056,20000644,30004409,9-ZFCG I,5
40278945,10000056,20000644,30004409,9-ZFCG II,5
40278948,10000056,20000644,30004409,9-ZFCG III,2
40278951,10000056,20000644,30004409,9-ZFCG IV,2
40278954,10000056,20000644,30004409,9-ZFCG V,2
40278956,10000056,20000644,30004409,9-ZFCG VI,4
40278974,10000056,20000644,30004409,9-ZFCG VII,2
40278977,10000056,20000644,30004409,9-ZFCG VIII,4
40279000,10000056,20000644,30004409,9-ZFCG IX,6
40279008,10000056,20000645,30004410,J-TPTA I,2
40279009,10000056,20000645,30004410,J-TPTA II,1
40279011,10000056,20000645,30004410,J-TPTA III,2
40279014,10000056,20000645,30004410,J-TPTA IV,1
40279018,10000056,20000645,30004410,J-TPTA V,1
40279021,10000056,20000645,30004410,J-TPTA VI,4
40279032,10000056,20000645,30004410,J-TPTA VII,4
40279058,10000056,20000645,30004411,PMV-G6 I,7
40279061,10000056,20000645,30004411,PMV-G6 II,4
40279065,10000056,20000645,30004411,PMV-G6 III,4
40279083,10000056,20000645,30004411,PMV-G6 IV,4
40279105,10000056,20000645,30004411,PMV-G6 V,6
40279128,10000056,20000645,30004411,PMV-G6 VI,3
40279132,10000056,20000645,30004411,PMV-G6 VII,6
40279152,10000056,20000645,30004411,PMV-G6 VIII,2
40279156,10000056,20000645,30004412,5-IZGE I,2
40279158,10000056,20000645,30004412,5-IZGE II,2
40279161,10000056,20000645,30004412,5-IZGE III,4
40279166,10000056,20000645,30004412,5-IZGE IV,4
40279184,10000056,20000645,30004412,5-IZGE V,4
40279206,10000056,20000645,30004412,5-IZGE VI,4
40279238,10000056,20000645,30004412,5-IZGE VII,2
40279241,10000056,20000645,30004412,5-IZGE VIII,2
40279245,10000056,20000645,30004413,OXC-UL I,8
40279246,10000056,20000645,30004413,OXC-UL II,7
40279248,10000056,20000645,30004413,OXC-UL III,8
40279250,10000056,20000645,30004413,OXC-UL IV,5
40279252,10000056,20000645,30004413,OXC-UL V,7
40279259,10000056,20000645,30004413,OXC-UL VI,5
40279260,10000056,20000645,30004413,OXC-UL VII,4
40279281,10000056,20000645,30004413,OXC-UL VIII,4
40279311,10000056,20000645,30004413,OXC-UL IX,6
40279319,10000056,20000645,30004414,F-8Y13 I,2
40279321,10000056,20000645,30004414,F-8Y13 II,7
40279323,10000056,20000645,30004414,F-8Y13 III,1
40279326,10000056,20000645,30004414,F-8Y13 IV,4
40279350,10000056,20000645,30004414,F-8Y13 V,4
40279359,10000056,20000645,30004414,F-8Y13 VI,4
40279367,10000056,20000645,30004415,4AZ-J8 I,7
40279368,10000056,20000645,30004415,4AZ-J8 II,5
40279370,10000056,20000645,30004415,4AZ-J8 III,2
40279372,10000056,20000645,30004415,4AZ-J8 IV,3
40279375,10000056,20000645,30004415,4AZ-J8 V,4
40279381,10000056,20000645,30004415,4AZ-J8 VI,4
40279399,10000056,20000645,30004415,4AZ-J8 VII,4
40279422,10000056,20000645,30004415,4AZ-J8 VIII,2
40279425,10000056,20000645,30004415,4AZ-J8 IX,2
40279430,10000056,20000645,30004416,X6-J6R I,2
40279432,10000056,20000645,30004416,X6-J6R II,5
40279434,10000056,20000645,30004416,X6-J6R III,7
40279437,10000056,20000645,30004416,X6-J6R IV,4
40279453,10000056,20000645,30004416,X6-J6R V,4
40279461,10000056,20000645,30004416,X6-J6R VI,4
40279485,10000056,20000645,30004416,X6-J6R VII,4
40279514,10000056,20000645,30004416,X6-J6R VIII,2
40279518,10000056,20000645,30004416,X6-J6R IX,4
40279525,10000056,20000645,30004417,BGN1-O I,2
40279527,10000056,20000645,30004417,BGN1-O II,7
40279529,10000056,20000645,30004417,BGN1-O III,4
40279543,10000056,20000645,30004417,BGN1-O IV,4
40279548,10000056,20000645,30004417,BGN1-O V,4
40279573,10000056,20000645,30004417,BGN1-O VI,1
40279578,10000056,20000645,30004417,BGN1-O VII,2
40279582,10000056,20000646,30004418,DUU1-K I,8
40279584,10000056,20000646,30004418,DUU1-K II,2
40279588,10000056,20000646,30004418,DUU1-K III,1
40279592,10000056,20000646,30004418,DUU1-K IV,4
40279609,10000056,20000646,30004418,DUU1-K V,4
40279633,10000056,20000646,30004418,DUU1-K VI,6
40279657,10000056,20000646,30004418,DUU1-K VII,2
40279661,10000056,20000646,30004419,3L-Y9M I,2
40279662,10000056,20000646,30004419,3L-Y9M II,2
40279663,10000056,20000646,30004419,3L-Y9M III,7
40279665,10000056,20000646,30004419,3L-Y9M IV,1
40279668,10000056,20000646,30004419,3L-Y9M V,4
40279678,10000056,20000646,30004419,3L-Y9M VI,4
40279682,10000056,20000646,30004419,3L-Y9M VII,5
40279685,10000056,20000646,30004419,3L-Y9M VIII,4
40279707,10000056,20000646,30004419,3L-Y9M IX,1
40279711,10000056,20000646,30004419,3L-Y9M X,1
40279715,10000056,20000646,30004419,3L-Y9M XI,6
40279723,10000056,20000646,30004420,BLC-X0 I,2
40279724,10000056,20000646,30004420,BLC-X0 II,2
40279727,10000056,20000646,30004420,BLC-X0 III,2
40279730,10000056,20000646,30004420,BLC-X0 IV,4
40279734,10000056,20000646,30004420,BLC-X0 V,4
40279758,10000056,20000646,30004420,BLC-X0 VI,4
40279780,10000056,20000646,30004420,BLC-X0 VII,6
40279795,10000056,20000646,30004421,K-X5AX I,8
40279796,10000056,20000646,30004421,K-X5AX II,5
40279797,10000056,20000646,30004421,K-X5AX III,5
40279799,10000056,20000646,30004421,K-X5AX IV,5
40279801,10000056,20000646,30004421,K-X5AX V,5
40279804,10000056,20000646,30004421,K-X5AX VI,4
40279827,10000056,20000646,30004421,K-X5AX VII,4
40279861,10000056,20000646,30004422,BJD4-E I,5
40279862,10000056,20000646,30004422,BJD4-E II,5
40279863,10000056,20000646,30004422,BJD4-E III,2
40279864,10000056,20000646,30004422,BJD4-E IV,2
40279866,10000056,20000646,30004422,BJD4-E V,2
40279867,10000056,20000646,30004422,BJD4-E VI,1
40279869,10000056,20000646,30004422,BJD4-E VII,1
40279873,10000056,20000646,30004422,BJD4-E VIII,5
40279876,10000056,20000646,30004422,BJD4-E IX,5
40279879,10000056,20000646,30004422,BJD4-E X,4
40279906,10000056,20000646,30004423,TSG-NO I,2
40279907,10000056,20000646,30004423,TSG-NO II,7
40279909,10000056,20000646,30004423,TSG-NO III,1
40279911,10000056,20000646,30004423,TSG-NO IV,5
40279913,10000056,20000646,30004423,TSG-NO V,1
40279917,10000056,20000646,30004423,TSG-NO VI,4
40279939,10000056,20000646,30004423,TSG-NO VII,4
40279945,10000056,20000646,30004423,TSG-NO VIII,4
40279950,10000056,20000646,30004423,TSG-NO IX,6
40279960,10000056,20000646,30004424,O9V-R7 I,5
40279961,10000056,20000646,30004424,O9V-R7 II,2
40279962,10000056,20000646,30004424,O9V-R7 III,1
40279964,10000056,20000646,30004424,O9V-R7 IV,1
40279967,10000056,20000646,30004424,O9V-R7 V,1
40279969,10000056,20000646,30004424,O9V-R7 VI,4
40279984,10000056,20000646,30004424,O9V-R7 VII,7
40279988,10000056,20000646,30004424,O9V-R7 VIII,3
40279992,10000056,20000647,30004425,Z-PNIA I,8
40279994,10000056,20000647,30004425,Z-PNIA II,5
40279996,10000056,20000647,30004425,Z-PNIA III,4
40280015,10000056,20000647,30004425,Z-PNIA IV,1
40280019,10000056,20000647,30004425,Z-PNIA V,4
40280038,10000056,20000647,30004425,Z-PNIA VI,4
40280072,10000056,20000647,30004425,Z-PNIA VII,2
40280077,10000056,20000647,30004426,OCU4-R I,2
40280079,10000056,20000647,30004426,OCU4-R II,2
40280080,10000056,20000647,30004426,OCU4-R III,2
40280082,10000056,20000647,30004426,OCU4-R IV,1
40280084,10000056,20000647,30004426,OCU4-R V,4
40280093,10000056,20000647,30004426,OCU4-R VI,2
40280096,10000056,20000647,30004426,OCU4-R VII,4
40280118,10000056,20000647,30004426,OCU4-R VIII,2
40280123,10000056,20000647,30004427,BG-W90 I,2
40280125,10000056,20000647,30004427,BG-W90 II,2
40280127,10000056,20000647,30004427,BG-W90 III,7
40280129,10000056,20000647,30004427,BG-W90 IV,4
40280136,10000056,20000647,30004427,BG-W90 V,4
40280162,10000056,20000647,30004427,BG-W90 VI,4
40280186,10000056,20000647,30004427,BG-W90 VII,3
40280191,10000056,20000647,30004428,Y-YGMW I,2
40280193,10000056,20000647,30004428,Y-YGMW II,4
40280214,10000056,20000647,30004428,Y-YGMW III,4
40280232,10000056,20000647,30004428,Y-YGMW IV,6
40280266,10000056,20000647,30004428,Y-YGMW V,6
40280302,10000056,20000647,30004429,75C-WN I,2
40280304,10000056,20000647,30004429,75C-WN II,2
40280305,10000056,20000647,30004429,75C-WN III,2
40280307,10000056,20000647,30004429,75C-WN IV,4
40280322,10000056,20000647,30004429,75C-WN V,4
40280348,10000056,20000647,30004429,75C-WN VI,4
40280371,10000056,20000647,30004429,75C-WN VII,6
40280407,10000056,20000647,30004430,I5Q2-S I,5
40280409,10000056,20000647,30004430,I5Q2-S II,1
40280411,10000056,20000647,30004430,I5Q2-S III,1
40280414,10000056,20000647,30004430,I5Q2-S IV,4
40280418,10000056,20000647,30004430,I5Q2-S V,4
40280424,10000056,20000647,30004430,I5Q2-S VI,4
40280430,10000056,20000647,30004430,I5Q2-S VII,4
40280435,10000056,20000647,30004431,PO-3QW I,2
40280436,10000056,20000647,30004431,PO-3QW II,5
40280437,10000056,20000647,30004431,PO-3QW III,1
40280439,10000056,20000647,30004431,PO-3QW IV,7
40280441,10000056,20000647,30004431,PO-3QW V,1
40280443,10000056,20000647,30004431,PO-3QW VI,2
40280447,10000056,20000647,30004431,PO-3QW VII,4
40280475,10000056,20000647,30004432,5XR-KZ I,2
40280476,10000056,20000647,30004432,5XR-KZ II,5
40280478,10000056,20000647,30004432,5XR-KZ III,2
40280480,10000056,20000647,30004432,5XR-KZ IV,1
40280482,10000056,20000647,30004432,5XR-KZ V,2
40280484,10000056,20000647,30004432,5XR-KZ VI,4
40280489,10000056,20000647,30004432,5XR-KZ VII,4
40280513,10000056,20000647,30004432,5XR-KZ VIII,4
40280529,10000056,20000647,30004432,5XR-KZ IX,4
40280561,10000056,20000647,30004432,5XR-KZ X,4
40280568,10000056,20000647,30004432,5XR-KZ XI,2
40280570,10000056,20000647,30004433,VF-FN6 I,2
40280571,10000056,20000647,30004433,VF-FN6 II,5
40280572,10000056,20000647,30004433,VF-FN6 III,2
40280574,10000056,20000647,30004433,VF-FN6 IV,5
40280576,10000056,20000647,30004433,VF-FN6 V,4
40280585,10000056,20000647,30004433,VF-FN6 VI,4
40280595,10000056,20000647,30004433,VF-FN6 VII,4
40280619,10000056,20000647,30004433,VF-FN6 VIII,6
40280636,10000056,20000647,30004434,C-0ND2 I,5
40280637,10000056,20000647,30004434,C-0ND2 II,1
40280639,10000056,20000647,30004434,C-0ND2 III,2
40280641,10000056,20000647,30004434,C-0ND2 IV,1
40280643,10000056,20000647,30004434,C-0ND2 V,5
40280645,10000056,20000647,30004434,C-0ND2 VI,4
40280649,10000056,20000647,30004434,C-0ND2 VII,4
40280667,10000056,20000647,30004434,C-0ND2 VIII,4
40280685,10000056,20000647,30004434,C-0ND2 IX,6
40280709,10000056,20000647,30004434,C-0ND2 X,2
40280714,10000056,20000647,30004435,JI-LGM I,2
40280716,10000056,20000647,30004435,JI-LGM II,2
40280717,10000056,20000647,30004435,JI-LGM III,1
40280719,10000056,20000647,30004435,JI-LGM IV,4
40280723,10000056,20000647,30004435,JI-LGM V,7
40280726,10000056,20000647,30004435,JI-LGM VI,1
40280729,10000056,20000647,30004435,JI-LGM VII,1
40280733,10000056,20000647,30004435,JI-LGM VIII,4
40280754,10000056,20000647,30004435,JI-LGM IX,1
40280761,10000056,20000648,30004436,U-BXU9 I,2
40280763,10000056,20000648,30004436,U-BXU9 II,7
40280765,10000056,20000648,30004436,U-BXU9 III,2
40280768,10000056,20000648,30004436,U-BXU9 IV,4
40280777,10000056,20000648,30004436,U-BXU9 V,4
40280796,10000056,20000648,30004436,U-BXU9 VI,4
40280823,10000056,20000648,30004436,U-BXU9 VII,6
